order_id,customer_id,order_datetime,channel,currency,current_status,is_active,deleted_at,order_total
61792,1584,2025-06-28T12:28:07,web,PYG,delivered,1,,0.0
61793,8110,2024-12-15T10:58:12,store,USD,shipped,1,,2738.79
61794,13142,2024-02-12T18:29:39,store,USD,cancelled,1,,1629.12
61795,14971,2025-02-24T13:03:48,mobile,PYG,packed,1,,2330.86
61796,11758,2025-04-27T11:35:17,web,PYG,delivered,1,,404.64
61797,7667,2024-04-30T11:43:42,web,PYG,shipped,1,,2102.7
61798,834,2025-04-10T13:51:59,mobile,PYG,shipped,1,,3755.78
61799,8537,2025-06-17T02:29:30,mobile,USD,packed,1,,1107.0
61800,23878,2024-07-17T17:52:40,mobile,USD,shipped,1,,1855.92
61801,27710,2024-08-19T14:52:12,store,PYG,paid,1,,4417.87
61802,21191,2024-12-04T15:05:28,web,PYG,cancelled,1,,826.41
61803,17262,2024-11-15T08:29:51,web,PYG,delivered,1,,2712.46
61804,11927,2025-12-31T23:30:58,mobile,PYG,delivered,1,,5611.98
61805,5735,2025-07-01T10:19:17,web,PYG,delivered,1,,530.66
61806,8321,2024-08-03T00:20:48,web,PYG,shipped,1,,1799.45
61807,8749,2025-06-13T03:07:21,web,PYG,packed,1,,1713.96
61808,21959,2025-09-04T14:28:22,web,PYG,delivered,1,,5281.76
61809,4619,2026-01-03T01:56:22,store,PYG,delivered,1,,1347.63
61810,1340,2025-05-06T10:02:10,mobile,PYG,cancelled,1,,1162.3
61811,13809,2026-02-06T19:27:12,web,PYG,packed,1,,1654.32
61812,15586,2024-10-24T15:36:15,web,PYG,delivered,1,,3445.06
61813,6218,2024-04-03T08:51:42,mobile,PYG,paid,1,,1623.96
61814,2563,2025-04-26T07:39:30,phone,PYG,packed,1,,2924.52
61815,12832,2025-06-03T03:13:09,mobile,PYG,shipped,1,,878.92
61816,6527,2024-04-07T03:20:29,web,PYG,delivered,1,,0.0
61817,21541,2024-12-26T23:25:19,web,PYG,shipped,1,,3947.91
61818,4468,2025-07-23T08:38:54,store,PYG,delivered,1,,3544.38
61819,16625,2024-03-07T08:28:01,web,PYG,shipped,1,,50.28
61820,15980,2025-07-23T10:32:26,web,PYG,delivered,1,,3030.5
61821,22488,2024-01-12T14:53:46,mobile,PYG,shipped,1,,1341.51
61822,12287,2024-02-12T17:42:56,store,PYG,delivered,1,,321.97
61823,3934,2026-01-23T13:55:59,web,USD,delivered,1,,3670.41
61824,9908,2024-05-11T03:40:28,mobile,PYG,delivered,1,,3271.64
61825,6275,2024-11-23T09:57:38,web,PYG,paid,1,,3176.09
61826,1238,2024-02-24T23:26:37,web,PYG,delivered,1,,2192.4
61827,29334,2025-08-07T02:26:01,web,PYG,created,1,,0.0
61828,8323,2025-07-29T15:23:46,web,PYG,delivered,1,,2808.83
61829,18524,2025-02-14T16:47:19,mobile,PYG,delivered,1,,4909.71
61830,11964,2025-12-08T04:24:55,store,PYG,paid,1,,2791.66
61831,29904,2025-04-17T15:43:01,mobile,PYG,paid,1,,800.47
61832,6116,2025-02-06T08:25:56,web,PYG,paid,1,,887.33
61833,5433,2024-10-24T16:40:15,web,PYG,shipped,1,,3736.45
61834,7816,2025-04-08T04:06:06,web,PYG,cancelled,1,,3897.34
61835,8510,2024-09-11T15:08:31,mobile,PYG,packed,1,,4030.64
61836,26965,2024-01-02T09:42:11,web,PYG,shipped,1,,2040.03
61837,20428,2024-02-21T14:56:57,store,PYG,paid,1,,384.82
61838,24147,2025-10-19T13:13:45,store,PYG,packed,1,,2211.33
61839,1313,2024-05-28T19:51:41,mobile,PYG,delivered,1,,369.74
61840,23766,2024-10-10T03:38:22,mobile,PYG,shipped,1,,1617.16
61841,6642,2025-02-25T02:59:45,mobile,USD,delivered,1,,1478.75
61842,16029,2026-01-29T01:02:25,store,PYG,paid,1,,595.32
61843,7574,2025-06-04T01:39:34,mobile,PYG,delivered,1,,860.61
61844,17994,2025-01-14T18:05:39,phone,PYG,delivered,1,,461.8
61845,28678,2025-05-12T04:35:56,web,PYG,shipped,1,,1081.26
61846,14370,2024-01-05T04:33:18,web,PYG,delivered,1,,1281.53
61847,21985,2024-09-14T07:21:38,web,USD,cancelled,1,,2911.21
61848,26582,2025-08-17T20:58:11,web,PYG,created,1,,88.98
61849,23915,2024-01-22T17:46:19,phone,PYG,delivered,0,2024-03-06T17:46:19,943.98
61850,28161,2025-10-23T05:12:28,web,PYG,shipped,1,,2875.97
61851,14984,2025-10-11T06:06:21,store,PYG,shipped,1,,1802.42
61852,27738,2024-08-05T11:41:00,phone,PYG,packed,1,,0.0
61853,14776,2024-02-01T15:25:38,mobile,PYG,paid,1,,1196.16
61854,10033,2025-02-18T12:18:24,mobile,PYG,delivered,1,,721.97
61855,11321,2025-01-20T01:24:30,mobile,PYG,shipped,1,,4289.22
61856,24306,2024-09-20T10:23:17,web,PYG,paid,1,,3875.68
61857,2885,2024-03-16T13:32:56,web,PYG,delivered,1,,745.54
61858,17253,2024-07-22T17:33:57,store,PYG,packed,1,,1896.65
61859,17384,2025-01-21T03:59:52,mobile,PYG,delivered,1,,3451.01
61860,10976,2025-02-05T14:49:58,web,PYG,delivered,1,,0.0
61861,8602,2025-07-18T03:31:22,web,PYG,paid,1,,3623.84
61862,11744,2025-04-29T16:49:48,mobile,PYG,created,1,,3319.15
61863,9251,2024-07-20T17:09:52,mobile,USD,paid,1,,1374.8
61864,5631,2024-05-17T14:59:08,web,PYG,shipped,1,,1410.4
61865,3246,2024-05-09T22:48:16,store,PYG,delivered,1,,1277.05
61866,1127,2025-07-01T19:03:38,web,PYG,delivered,1,,930.84
61867,15674,2026-01-07T22:52:43,web,PYG,created,1,,502.51
61868,29495,2025-11-01T16:02:44,store,PYG,created,1,,2929.86
61869,27547,2024-06-10T17:41:09,web,PYG,paid,1,,322.84
61870,28159,2025-02-07T00:34:52,mobile,PYG,delivered,1,,1643.28
61871,7824,2025-10-13T12:00:54,web,USD,delivered,1,,420.42
61872,11648,2026-01-22T00:29:58,store,PYG,delivered,1,,1925.6
61873,25561,2025-08-11T09:02:07,web,USD,delivered,1,,1581.92
61874,22272,2024-05-14T12:40:00,mobile,USD,paid,1,,1368.61
61875,7042,2024-03-12T09:35:24,store,PYG,cancelled,1,,104.22
61876,4981,2025-04-05T21:26:38,store,PYG,delivered,1,,5076.12
61877,10598,2024-03-21T16:10:13,store,PYG,shipped,1,,987.72
61878,29880,2024-10-29T10:26:24,store,PYG,packed,1,,1621.26
61879,6168,2025-11-25T01:41:50,web,USD,packed,1,,2061.25
61880,28653,2025-08-22T10:03:51,store,PYG,created,1,,0.0
61881,6234,2025-03-07T19:40:41,mobile,PYG,created,1,,4735.63
61882,17112,2024-08-04T12:23:05,web,PYG,refunded,1,,5275.23
61883,10196,2025-03-15T18:13:32,web,PYG,shipped,1,,2259.38
61884,16569,2025-06-21T15:56:18,store,PYG,shipped,1,,887.41
61885,8417,2025-04-21T07:28:32,store,PYG,created,1,,0.0
61886,15647,2025-10-17T08:46:44,web,USD,delivered,1,,521.35
61887,27944,2024-12-14T08:19:12,phone,PYG,paid,1,,3908.18
61888,9143,2025-06-19T20:50:02,web,PYG,paid,1,,414.6
61889,14489,2025-09-14T07:41:55,store,PYG,delivered,1,,980.42
61890,20953,2024-06-26T01:23:44,mobile,PYG,cancelled,1,,1372.69
61891,9049,2026-02-05T20:32:24,web,USD,paid,1,,2853.6
61892,5353,2025-11-19T23:12:41,mobile,PYG,shipped,1,,2804.28
61893,25779,2024-03-20T10:53:16,store,PYG,created,1,,677.88
61894,17760,2025-11-12T11:57:06,mobile,PYG,shipped,1,,1416.88
61895,1354,2025-08-31T11:47:24,web,PYG,delivered,1,,4528.36
61896,4128,2024-06-24T00:05:33,store,PYG,cancelled,1,,2425.8
61897,13866,2025-04-05T11:00:07,web,PYG,delivered,1,,7862.95
61898,25221,2025-02-25T16:29:46,mobile,PYG,shipped,1,,951.76
61899,10064,2024-01-29T00:21:40,web,PYG,refunded,1,,2528.1
61900,2253,2024-06-08T09:36:16,mobile,PYG,delivered,1,,2398.84
61901,8671,2025-06-24T22:00:22,web,PYG,paid,1,,2958.19
61902,20105,2024-12-22T16:02:22,web,PYG,paid,1,,1944.16
61903,8334,2025-03-11T00:37:29,web,PYG,delivered,1,,3630.18
61904,20286,2025-05-10T10:38:27,web,PYG,packed,1,,1764.2
61905,22302,2024-12-02T05:33:56,mobile,USD,packed,1,,1936.44
61906,20685,2025-07-25T23:21:15,store,PYG,shipped,1,,106.5
61907,6133,2025-08-14T07:03:40,mobile,PYG,shipped,1,,2491.13
61908,5674,2024-05-07T10:46:25,web,PYG,shipped,1,,4374.42
61909,17562,2024-06-01T13:37:45,web,PYG,paid,1,,1756.58
61910,6324,2025-08-11T16:11:30,store,PYG,packed,1,,710.03
61911,16166,2024-10-14T19:47:14,web,PYG,delivered,1,,3261.29
61912,11832,2024-02-05T11:42:38,store,PYG,delivered,1,,842.76
61913,23566,2024-11-11T00:42:25,store,USD,paid,1,,152.58
61914,29555,2024-01-12T01:51:39,web,PYG,paid,1,,2249.55
61915,27085,2025-02-10T02:22:09,store,USD,delivered,1,,5937.21
61916,11374,2024-01-01T15:08:50,store,PYG,delivered,1,,2194.4
61917,19013,2024-10-03T08:23:56,store,PYG,paid,1,,2158.26
61918,26650,2025-07-04T13:51:40,web,USD,created,1,,1179.8
61919,8917,2025-06-18T07:50:01,store,PYG,delivered,1,,4241.38
61920,20404,2024-12-05T23:37:51,mobile,PYG,delivered,1,,0.0
61921,7032,2024-08-31T02:10:37,mobile,PYG,shipped,1,,6374.06
61922,6740,2024-11-03T19:52:55,store,PYG,shipped,1,,1602.16
61923,16853,2025-01-23T16:43:52,mobile,PYG,paid,1,,0.0
61924,23681,2024-08-23T11:35:26,web,PYG,delivered,1,,2395.67
61925,26837,2025-07-25T15:10:30,web,PYG,packed,1,,1691.82
61926,25690,2026-02-07T09:24:02,web,PYG,delivered,1,,952.06
61927,19162,2025-10-25T22:27:15,web,PYG,delivered,1,,963.56
61928,17592,2024-05-12T01:32:49,web,PYG,delivered,1,,0.0
61929,5786,2024-08-31T22:34:57,phone,PYG,packed,1,,4371.93
61930,6823,2024-03-28T11:21:56,store,PYG,delivered,1,,105.57
61931,13767,2024-11-01T08:34:24,phone,PYG,refunded,1,,2171.32
61932,2595,2024-04-27T01:39:23,mobile,PYG,packed,1,,2686.08
61933,18546,2024-03-11T15:47:48,mobile,PYG,packed,1,,5060.28
61934,24882,2025-09-11T08:43:43,web,USD,paid,1,,1810.8
61935,16683,2024-06-18T21:46:08,web,USD,paid,1,,1699.09
61936,14935,2024-07-04T16:12:30,web,PYG,shipped,1,,682.54
61937,3442,2024-01-11T06:11:06,store,USD,paid,1,,3430.76
61938,25023,2025-12-02T01:30:46,store,PYG,shipped,1,,3122.3
61939,18583,2025-04-12T12:49:17,store,USD,packed,1,,5290.33
61940,14747,2025-07-30T09:35:58,store,USD,paid,1,,909.8
61941,20302,2025-11-30T03:10:00,store,PYG,paid,1,,3096.0
61942,11705,2024-11-11T09:58:45,web,PYG,packed,1,,4036.04
61943,2039,2024-09-26T23:28:30,mobile,PYG,delivered,1,,3372.56
61944,8502,2025-10-21T07:59:06,store,PYG,shipped,1,,3671.78
61945,11527,2024-05-23T01:47:09,web,PYG,paid,1,,3696.57
61946,4203,2025-03-13T06:56:44,store,USD,created,1,,599.36
61947,18334,2024-09-12T17:32:41,mobile,PYG,delivered,1,,2986.39
61948,9786,2024-03-20T19:39:46,web,USD,paid,1,,1194.88
61949,12050,2024-06-14T02:25:48,mobile,PYG,shipped,1,,808.6
61950,3664,2025-09-17T23:24:51,store,USD,delivered,1,,1801.27
61951,8325,2025-10-24T05:48:23,web,USD,delivered,1,,1004.76
61952,25653,2024-10-30T14:35:54,web,PYG,paid,1,,1664.94
61953,18880,2024-07-06T12:08:12,web,USD,cancelled,1,,0.0
61954,5645,2025-02-10T20:33:53,web,PYG,delivered,1,,2299.11
61955,14603,2024-11-08T18:52:51,web,PYG,packed,1,,961.69
61956,4151,2026-02-08T17:39:26,phone,PYG,paid,1,,0.0
61957,6868,2024-09-30T09:23:02,web,PYG,paid,1,,228.44
61958,5400,2025-10-07T15:19:27,web,PYG,paid,1,,1876.24
61959,3856,2024-08-27T04:45:34,phone,PYG,paid,1,,3796.07
61960,23885,2026-01-21T05:25:10,store,USD,delivered,1,,1614.24
61961,3590,2025-09-01T20:30:56,phone,PYG,shipped,1,,1209.14
61962,5856,2026-01-12T17:35:47,store,PYG,packed,1,,1105.32
61963,16425,2024-03-10T20:41:32,mobile,PYG,shipped,1,,1039.37
61964,8769,2024-12-16T07:13:59,mobile,PYG,packed,1,,4806.01
61965,25218,2025-10-06T18:42:22,web,PYG,shipped,1,,1515.97
61966,2475,2025-06-27T06:24:05,mobile,PYG,shipped,1,,1394.52
61967,21453,2024-10-03T23:07:57,web,PYG,created,1,,1263.6
61968,8268,2024-01-02T14:02:07,store,PYG,paid,1,,18.6
61969,15738,2025-01-20T23:20:54,web,PYG,delivered,1,,4017.62
61970,5190,2025-06-04T09:51:56,store,PYG,paid,1,,4050.36
61971,211,2024-10-14T08:21:57,mobile,PYG,delivered,1,,937.1
61972,2792,2024-03-23T14:06:41,store,PYG,paid,1,,547.27
61973,17933,2025-10-22T23:20:15,web,PYG,packed,1,,3673.5
61974,28190,2025-01-03T04:16:53,store,PYG,delivered,1,,1089.92
61975,14043,2025-11-06T17:39:12,web,PYG,paid,1,,1938.26
61976,29694,2025-09-22T08:54:38,web,PYG,shipped,1,,4809.28
61977,19438,2024-02-13T20:02:34,web,PYG,paid,1,,2666.81
61978,8365,2024-03-06T07:38:09,phone,PYG,paid,1,,3399.26
61979,26027,2026-02-02T22:37:54,web,PYG,delivered,1,,1240.13
61980,6423,2024-02-10T20:57:26,mobile,PYG,packed,1,,751.42
61981,21496,2026-01-16T18:59:30,store,USD,paid,1,,1353.48
61982,26587,2024-01-06T01:49:47,store,PYG,packed,1,,1535.43
61983,6721,2025-08-07T12:14:39,phone,PYG,paid,1,,100.6
61984,3578,2024-02-10T14:18:44,store,PYG,delivered,1,,3464.0
61985,17202,2025-12-26T17:16:08,mobile,PYG,delivered,1,,2316.4
61986,23152,2025-03-23T03:23:40,store,PYG,shipped,1,,0.0
61987,23820,2025-08-28T04:21:28,web,PYG,cancelled,1,,1060.02
61988,5161,2025-03-19T00:24:53,mobile,PYG,shipped,1,,1125.11
61989,24753,2025-07-20T14:21:35,store,PYG,delivered,1,,1160.91
61990,21976,2024-07-03T21:41:31,mobile,PYG,refunded,1,,2960.45
61991,7785,2025-06-29T09:09:13,mobile,PYG,packed,1,,0.0
61992,28776,2025-09-30T18:56:08,mobile,USD,delivered,1,,2297.62
61993,13757,2025-06-05T06:00:16,web,PYG,packed,1,,3914.81
61994,19220,2025-09-09T18:01:45,web,PYG,delivered,1,,1907.36
61995,10890,2025-07-27T06:06:44,web,PYG,packed,1,,3107.04
61996,3847,2024-12-01T15:26:58,web,PYG,paid,1,,2144.41
61997,23298,2025-08-20T22:52:18,mobile,PYG,delivered,1,,1279.43
61998,9113,2025-10-23T04:31:57,phone,PYG,cancelled,1,,761.94
61999,29458,2025-12-02T03:57:04,web,PYG,paid,1,,3551.61
62000,8068,2025-01-30T23:36:39,store,PYG,packed,1,,1034.37
62001,12366,2024-03-04T05:24:20,phone,USD,packed,1,,2919.5
62002,15547,2024-03-28T10:20:00,web,PYG,delivered,1,,0.0
62003,16152,2024-04-18T22:40:59,phone,PYG,paid,1,,318.54
62004,11523,2025-05-19T08:17:35,web,PYG,packed,1,,0.0
62005,9763,2025-11-19T03:25:24,web,USD,packed,1,,1583.32
62006,2998,2025-06-21T17:54:10,mobile,PYG,paid,1,,0.0
62007,407,2024-11-19T05:55:45,store,PYG,created,1,,1231.93
62008,3811,2024-10-26T06:37:21,store,PYG,delivered,1,,3678.6
62009,20241,2025-09-04T12:22:08,mobile,PYG,delivered,1,,212.09
62010,16160,2025-09-02T04:00:18,mobile,PYG,paid,1,,1416.6
62011,27575,2025-08-17T21:19:11,web,PYG,paid,1,,1173.08
62012,18727,2024-09-06T05:31:19,web,USD,packed,1,,2432.29
62013,13463,2025-09-07T06:21:51,web,PYG,packed,1,,0.0
62014,28476,2024-04-21T14:52:44,phone,PYG,delivered,1,,2496.06
62015,10934,2024-05-27T10:23:09,store,PYG,paid,1,,2231.57
62016,6913,2024-02-24T00:23:39,mobile,PYG,delivered,1,,3052.06
62017,7274,2025-09-01T04:27:20,store,PYG,paid,1,,852.03
62018,10431,2025-05-27T14:14:59,store,PYG,paid,1,,0.0
62019,18306,2025-03-11T08:26:22,web,PYG,refunded,1,,2387.25
62020,27962,2025-11-14T22:48:09,web,USD,created,1,,5199.0
62021,9705,2025-05-27T07:57:24,web,USD,paid,1,,2493.25
62022,22103,2025-12-24T00:18:30,mobile,PYG,delivered,1,,2281.35
62023,10539,2024-04-21T16:04:27,web,PYG,paid,1,,1107.9
62024,760,2024-09-21T07:26:43,mobile,PYG,shipped,1,,369.6
62025,8711,2024-02-02T18:05:40,store,PYG,delivered,1,,215.2
62026,2117,2024-09-07T09:20:36,mobile,PYG,delivered,1,,2950.82
62027,18186,2025-02-23T09:05:15,store,PYG,paid,1,,340.81
62028,15947,2024-08-11T11:21:00,web,PYG,packed,1,,0.0
62029,27512,2025-12-20T23:41:46,web,PYG,delivered,1,,0.0
62030,22393,2025-08-16T03:09:56,store,PYG,delivered,1,,1275.1
62031,15891,2024-06-11T18:36:42,store,PYG,delivered,1,,1616.82
62032,25367,2024-07-12T21:10:16,mobile,PYG,paid,1,,2552.36
62033,23601,2024-09-14T23:36:27,web,PYG,delivered,1,,1291.46
62034,9122,2025-06-21T14:41:33,web,PYG,created,1,,1342.17
62035,11642,2024-06-04T16:49:53,mobile,PYG,created,1,,1157.78
62036,27412,2026-02-04T11:52:50,store,PYG,cancelled,1,,2020.38
62037,17807,2024-12-23T05:29:59,web,PYG,delivered,1,,695.82
62038,10905,2024-08-25T04:26:51,mobile,PYG,delivered,1,,272.08
62039,10413,2024-06-24T14:57:57,web,PYG,paid,1,,1439.18
62040,15649,2025-05-23T00:21:47,web,PYG,delivered,1,,2768.7
62041,475,2025-07-08T16:47:16,web,PYG,packed,1,,311.97
62042,9054,2025-09-27T03:22:51,mobile,PYG,delivered,1,,1947.84
62043,1358,2024-08-28T09:26:02,mobile,PYG,cancelled,1,,1576.07
62044,271,2025-08-26T03:18:51,store,PYG,packed,1,,1290.67
62045,9829,2024-01-01T13:02:34,store,PYG,delivered,1,,950.59
62046,19956,2025-02-04T17:04:37,web,PYG,paid,1,,1747.36
62047,7143,2025-05-19T14:26:13,mobile,PYG,cancelled,1,,0.0
62048,14227,2024-06-26T08:40:48,web,USD,cancelled,1,,0.0
62049,6989,2024-11-25T21:22:22,store,PYG,paid,1,,459.9
62050,7049,2025-01-13T17:00:48,web,PYG,paid,1,,4201.25
62051,23888,2025-05-25T17:05:51,web,PYG,created,1,,2420.06
62052,2703,2024-03-20T01:04:06,store,PYG,paid,1,,4491.72
62053,3994,2024-01-17T20:29:48,mobile,PYG,delivered,1,,1907.42
62054,2979,2025-04-01T12:21:46,web,PYG,shipped,1,,395.07
62055,14868,2026-01-25T20:47:31,web,PYG,paid,1,,3109.4
62056,21496,2024-07-15T00:23:29,web,PYG,shipped,1,,314.48
62057,284,2025-10-08T17:17:53,web,USD,paid,1,,3136.88
62058,27316,2025-02-16T02:05:33,mobile,PYG,shipped,1,,2812.01
62059,7526,2024-08-22T12:32:46,mobile,PYG,shipped,1,,1946.4
62060,20113,2025-07-04T13:42:19,mobile,PYG,packed,1,,3120.14
62061,12122,2025-04-19T12:45:21,web,USD,paid,1,,1665.69
62062,15136,2024-07-09T10:39:27,mobile,PYG,paid,1,,8603.18
62063,1012,2025-07-13T01:19:18,mobile,PYG,delivered,1,,1414.15
62064,509,2025-05-13T23:30:55,store,PYG,packed,1,,380.74
62065,17565,2025-03-01T09:49:28,web,PYG,delivered,1,,1243.35
62066,5611,2024-09-01T10:46:33,store,PYG,shipped,1,,205.77
62067,16113,2024-04-21T10:42:32,phone,PYG,delivered,1,,1946.43
62068,12355,2025-06-11T00:36:33,web,PYG,shipped,1,,3842.87
62069,4787,2024-07-19T21:47:57,web,USD,delivered,1,,5711.91
62070,27945,2025-11-30T22:59:54,store,PYG,paid,1,,1938.01
62071,17103,2024-09-22T17:47:21,web,PYG,delivered,1,,1490.07
62072,21646,2025-08-14T10:31:31,mobile,USD,paid,1,,819.2
62073,1469,2026-01-11T09:55:35,phone,PYG,delivered,1,,3743.47
62074,28138,2025-07-06T01:14:37,web,PYG,delivered,1,,749.58
62075,9928,2025-11-01T11:16:46,web,PYG,paid,1,,195.42
62076,1358,2024-01-03T06:21:00,web,PYG,packed,1,,1302.3
62077,9498,2024-06-19T17:06:08,web,PYG,cancelled,1,,789.9
62078,2574,2024-02-29T06:05:48,store,PYG,paid,1,,828.8
62079,18994,2024-02-12T02:45:50,store,PYG,created,1,,1030.07
62080,15491,2026-01-01T04:36:30,mobile,PYG,delivered,1,,4389.44
62081,7315,2025-01-13T20:40:46,mobile,PYG,packed,1,,4650.88
62082,2035,2024-07-02T10:25:10,store,PYG,created,1,,2496.44
62083,22945,2025-01-30T04:17:43,mobile,PYG,delivered,1,,5605.79
62084,20733,2025-09-27T19:15:30,mobile,PYG,shipped,1,,1200.12
62085,21434,2025-11-16T03:37:57,store,PYG,delivered,1,,2082.49
62086,23558,2024-11-23T05:03:47,web,PYG,created,1,,602.82
62087,24615,2025-12-02T05:46:35,store,PYG,delivered,1,,2509.61
62088,13897,2024-11-30T10:43:03,store,PYG,shipped,1,,4307.68
62089,7102,2024-08-06T20:23:12,web,PYG,delivered,1,,0.0
62090,3008,2024-07-10T00:36:31,web,PYG,created,1,,830.11
62091,25275,2024-12-28T07:47:33,web,PYG,delivered,1,,824.58
62092,8277,2024-04-12T01:37:01,web,PYG,created,1,,1552.43
62093,21522,2025-03-03T01:43:01,phone,PYG,paid,1,,1996.2
62094,17981,2025-02-27T15:51:59,web,PYG,cancelled,1,,3048.98
62095,17041,2025-02-10T23:50:40,mobile,PYG,created,1,,4312.25
62096,10530,2025-04-06T02:17:10,mobile,PYG,paid,1,,2478.28
62097,20447,2024-09-03T22:52:02,phone,PYG,paid,1,,2521.59
62098,16844,2025-04-02T13:11:31,store,PYG,delivered,1,,0.0
62099,13919,2025-02-12T11:56:56,web,PYG,paid,1,,2100.17
62100,6171,2024-03-24T16:51:23,web,PYG,packed,1,,1127.55
62101,19987,2024-04-25T15:18:41,web,PYG,delivered,1,,3620.89
62102,24727,2025-05-02T17:15:06,web,PYG,cancelled,1,,1052.92
62103,6124,2024-07-02T21:52:06,web,USD,delivered,1,,1493.46
62104,11833,2024-11-30T21:27:47,web,PYG,cancelled,1,,2671.72
62105,1647,2024-07-18T20:15:06,phone,PYG,paid,1,,2016.4
62106,3089,2024-01-28T01:55:42,web,PYG,delivered,1,,3510.03
62107,12729,2024-11-04T03:08:21,phone,PYG,paid,1,,1977.9
62108,29340,2025-02-11T15:13:36,web,PYG,shipped,1,,953.6
62109,16567,2025-04-09T23:51:29,web,PYG,delivered,1,,0.0
62110,4365,2025-06-08T21:57:54,web,PYG,paid,1,,1655.98
62111,7341,2024-12-07T16:17:20,store,PYG,delivered,1,,12.57
62112,18580,2024-06-26T12:36:34,store,PYG,shipped,1,,3196.41
62113,22549,2024-04-04T13:27:30,web,PYG,shipped,1,,170.05
62114,15946,2025-06-21T14:18:53,mobile,PYG,paid,1,,4719.44
62115,5106,2025-03-14T15:20:22,web,PYG,delivered,1,,1823.29
62116,4639,2025-10-02T00:55:48,web,PYG,shipped,1,,2315.58
62117,26833,2025-10-25T09:09:16,web,PYG,paid,1,,2649.85
62118,5818,2024-03-14T14:31:52,web,PYG,paid,1,,1145.73
62119,26208,2025-11-28T01:58:48,web,PYG,created,1,,1875.61
62120,10095,2025-07-02T03:34:34,store,PYG,delivered,1,,3222.76
62121,18339,2024-11-17T11:10:16,store,USD,paid,1,,1999.54
62122,8737,2025-01-25T23:11:11,web,PYG,delivered,1,,573.79
62123,16110,2024-07-08T00:37:13,mobile,PYG,shipped,1,,279.27
62124,16523,2024-03-06T14:56:52,web,PYG,delivered,1,,3810.96
62125,15670,2024-11-03T16:08:19,store,USD,delivered,1,,90.81
62126,10012,2025-08-25T18:31:46,web,USD,created,1,,935.04
62127,17297,2025-10-26T05:21:32,phone,PYG,delivered,1,,1148.32
62128,967,2026-01-26T08:31:54,mobile,PYG,paid,1,,2199.7
62129,13688,2025-04-30T09:57:22,web,PYG,delivered,1,,1684.29
62130,29059,2025-05-17T20:05:38,store,PYG,cancelled,1,,2485.64
62131,28772,2024-02-16T14:58:52,web,PYG,paid,1,,2426.2
62132,13509,2025-04-29T22:42:34,store,PYG,delivered,1,,4756.92
62133,16091,2024-10-24T20:29:23,web,PYG,delivered,1,,2632.1
62134,294,2026-01-27T21:26:00,web,PYG,created,1,,969.6
62135,26390,2024-12-26T18:46:58,web,PYG,created,1,,1676.52
62136,16386,2025-04-11T13:45:37,web,USD,delivered,1,,0.0
62137,24816,2024-10-15T11:14:32,store,PYG,paid,1,,1696.18
62138,27840,2026-01-25T23:39:46,store,USD,delivered,1,,1481.93
62139,28344,2024-07-09T12:55:05,mobile,PYG,delivered,1,,1004.31
62140,5516,2025-07-15T17:17:19,store,PYG,paid,1,,2979.21
62141,29873,2024-06-24T03:04:39,web,PYG,delivered,1,,2143.83
62142,18618,2024-03-14T17:35:33,store,PYG,delivered,1,,859.34
62143,5368,2024-03-30T12:59:43,web,PYG,paid,1,,0.0
62144,11637,2025-05-15T06:56:48,web,PYG,created,1,,2273.22
62145,15895,2025-10-25T22:45:50,store,PYG,delivered,1,,156.8
62146,4233,2026-01-20T10:51:51,web,PYG,cancelled,1,,2261.6
62147,17607,2024-10-18T21:31:39,web,PYG,shipped,1,,4054.24
62148,1220,2024-04-26T23:44:05,store,USD,paid,1,,1007.32
62149,17974,2025-07-22T07:45:28,mobile,PYG,delivered,1,,3338.52
62150,25892,2024-09-17T09:20:36,web,PYG,shipped,1,,3770.16
62151,3586,2025-02-24T09:51:04,web,PYG,paid,1,,1551.43
62152,21455,2025-08-27T03:59:05,store,PYG,created,1,,2797.05
62153,13063,2024-10-12T11:50:44,store,PYG,delivered,1,,1805.43
62154,28821,2025-03-26T04:02:39,web,PYG,packed,1,,1287.56
62155,4928,2025-01-19T18:54:55,mobile,PYG,delivered,1,,238.89
62156,729,2024-09-30T11:34:35,store,PYG,delivered,1,,2176.43
62157,23191,2025-05-02T15:58:35,mobile,PYG,paid,1,,0.0
62158,5114,2024-06-16T05:31:50,web,PYG,delivered,1,,371.96
62159,19578,2025-09-22T21:56:52,mobile,PYG,paid,1,,1823.94
62160,26946,2026-01-07T17:44:05,mobile,PYG,packed,1,,2462.64
62161,16182,2024-02-20T19:21:54,store,PYG,delivered,1,,580.42
62162,29998,2024-06-26T15:16:28,web,PYG,paid,1,,5672.82
62163,7339,2025-06-21T10:34:32,mobile,PYG,paid,1,,3491.05
62164,16962,2024-02-11T02:03:19,store,PYG,shipped,1,,956.55
62165,960,2024-08-02T19:47:46,mobile,PYG,paid,1,,1931.98
62166,16604,2025-03-01T10:37:32,mobile,PYG,delivered,1,,1332.25
62167,29768,2025-02-23T08:42:39,web,PYG,packed,1,,1969.9
62168,21674,2024-12-22T16:18:17,web,PYG,packed,1,,925.68
62169,16024,2024-01-22T08:48:01,store,PYG,packed,1,,779.46
62170,4508,2024-07-26T01:48:28,web,PYG,cancelled,1,,620.65
62171,3800,2025-11-05T22:33:41,web,USD,paid,1,,1770.61
62172,13271,2025-07-30T00:03:54,store,PYG,shipped,1,,2303.77
