payment_id,order_id,payment_datetime,method,payment_status,amount,currency
66819,1058,2026-02-03T16:16:45,card,refunded,3698.95,PYG
66820,108204,2024-04-07T19:25:55,card,approved,510.5,PYG
66821,92451,2026-01-28T03:44:44,card,approved,364.82,PYG
66822,56829,2024-01-14T09:51:05,cash,approved,1033.2,PYG
66823,60689,2024-02-17T21:19:16,transfer,approved,1143.72,PYG
66824,46765,2024-09-14T17:11:25,card,rejected,51.49,PYG
66825,60964,2024-10-22T17:59:04,card,approved,2255.39,PYG
66826,60123,2025-09-11T22:56:19,card,pending,2143.34,PYG
66827,46825,2025-05-23T05:15:35,transfer,approved,704.18,PYG
66828,98619,2026-01-15T20:14:58,card,approved,2887.07,PYG
66829,56329,2024-11-20T14:44:11,card,approved,3924.06,PYG
66830,48955,2024-09-03T17:53:35,card,pending,1752.63,PYG
66831,31358,2025-10-14T13:21:40,card,approved,165.82,PYG
66832,75704,2025-04-21T05:09:43,card,approved,3442.84,PYG
66833,3971,2025-02-23T02:15:30,card,approved,2643.55,PYG
66834,77614,2024-08-06T10:11:29,card,refunded,1524.63,PYG
66835,61191,2025-10-03T09:52:52,card,approved,3226.3,PYG
66836,9514,2025-12-30T15:29:02,card,approved,1721.87,PYG
66837,8904,2025-02-01T05:03:34,card,approved,1998.35,PYG
66838,33915,2024-09-29T10:03:13,transfer,rejected,154.99,USD
66839,13754,2024-03-21T23:33:46,card,approved,545.33,PYG
66840,61004,2026-01-22T05:40:37,wallet,approved,1461.03,PYG
66841,26476,2024-12-05T01:02:30,transfer,refunded,319.42,USD
66842,14900,2024-04-09T16:23:21,card,rejected,90.33,PYG
66843,116341,2025-11-07T04:59:35,cash,rejected,356.09,PYG
66844,35458,2024-05-07T21:32:05,card,approved,1206.55,PYG
66845,52797,2024-03-05T22:32:50,transfer,approved,2332.41,PYG
66846,119142,2024-02-22T19:53:37,card,approved,392.21,PYG
66847,45788,2025-06-28T14:54:16,card,approved,212.84,PYG
66848,118914,2024-11-22T09:03:55,transfer,approved,4785.76,PYG
66849,36998,2024-05-23T09:17:38,card,approved,1098.91,PYG
66850,106797,2025-01-28T06:21:49,card,rejected,26.07,PYG
66851,98138,2025-04-25T13:52:07,card,approved,975.45,PYG
66852,57866,2025-09-05T19:31:08,card,approved,573.17,PYG
66853,38862,2024-02-24T09:36:11,card,approved,2333.12,PYG
66854,41152,2025-08-05T21:20:29,card,approved,0.0,PYG
66855,35117,2025-12-24T20:55:20,transfer,pending,2804.24,PYG
66856,15891,2024-12-21T10:19:21,transfer,approved,1409.35,PYG
66857,62247,2024-07-26T00:11:28,card,approved,0.0,PYG
66858,92499,2024-11-15T00:46:58,card,approved,434.73,PYG
66859,98177,2024-03-25T07:42:43,card,approved,2448.72,PYG
66860,60317,2025-11-15T20:56:46,card,approved,5487.98,USD
66861,65318,2025-01-16T08:10:56,card,approved,728.74,PYG
66862,94264,2025-12-20T04:55:48,cash,approved,1313.72,PYG
66863,68696,2024-05-26T02:44:48,cash,approved,1319.98,USD
66864,318,2026-02-09T20:27:25,card,approved,1179.69,PYG
66865,97036,2024-10-09T20:55:32,card,approved,589.53,PYG
66866,38389,2024-03-18T17:34:30,transfer,refunded,0.0,PYG
66867,115302,2026-02-13T06:32:32,transfer,approved,367.36,PYG
66868,9779,2025-01-29T14:11:33,card,approved,642.4,PYG
66869,31849,2024-11-24T04:19:59,card,approved,3475.16,PYG
66870,80917,2025-08-06T07:31:15,cash,approved,2128.58,PYG
66871,102014,2024-09-23T18:07:43,card,pending,41.8,PYG
66872,65668,2026-01-19T05:19:56,wallet,pending,1429.21,PYG
66873,26047,2024-08-06T23:06:07,card,approved,113.83,PYG
66874,46797,2025-07-22T04:53:00,card,rejected,121.09,PYG
66875,71156,2024-08-05T21:57:05,card,refunded,3593.6,PYG
66876,118605,2024-05-17T09:13:37,card,approved,1862.26,PYG
66877,17969,2025-06-01T13:17:08,wallet,approved,1210.58,USD
66878,4263,2024-05-25T16:14:59,card,approved,1914.92,PYG
66879,116602,2024-06-14T09:00:59,card,approved,592.9,PYG
66880,112385,2024-01-29T06:28:12,transfer,approved,3263.35,PYG
66881,3280,2024-12-29T07:37:17,card,approved,2841.8,USD
66882,12275,2025-01-16T11:10:17,card,pending,5821.05,PYG
66883,50941,2024-08-19T01:18:13,cash,approved,3204.03,PYG
66884,73012,2024-03-16T13:22:37,card,approved,1481.91,PYG
66885,38932,2024-03-28T23:57:10,cash,approved,3412.8,PYG
66886,9428,2025-03-23T00:37:10,wallet,pending,917.97,PYG
66887,18596,2025-04-27T03:29:14,card,pending,566.54,PYG
66888,47128,2024-04-08T23:22:28,card,approved,4365.36,PYG
66889,33356,2024-11-13T12:58:05,card,approved,1853.75,PYG
66890,68269,2025-07-12T07:49:32,cash,approved,421.4,PYG
66891,95813,2024-03-10T17:09:13,transfer,approved,1088.09,PYG
66892,28703,2025-12-03T22:57:48,card,approved,5037.8,PYG
66893,68712,2025-11-17T04:06:11,card,rejected,122.62,PYG
66894,343,2024-02-01T10:15:30,card,approved,1266.87,PYG
66895,25055,2025-03-07T22:53:48,card,approved,880.39,PYG
66896,81460,2026-01-09T00:04:25,card,approved,2177.7,PYG
66897,29924,2025-12-27T21:42:27,transfer,pending,3411.2,USD
66898,39637,2025-08-13T06:06:38,card,approved,0.0,PYG
66899,104864,2024-03-02T11:40:53,cash,approved,3193.34,PYG
66900,81166,2025-03-10T15:02:22,transfer,approved,2581.2,PYG
66901,36048,2025-08-08T01:30:37,card,approved,1111.69,PYG
66902,73574,2025-10-20T17:54:38,card,approved,1119.28,PYG
66903,46383,2025-12-16T05:13:21,wallet,approved,2083.26,PYG
66904,23057,2025-01-23T05:55:57,transfer,approved,6323.5,PYG
66905,82365,2024-06-29T02:48:11,card,rejected,192.61,PYG
66906,47006,2025-06-02T10:30:50,card,refunded,2863.67,PYG
66907,62706,2025-08-01T15:00:15,card,approved,1539.95,PYG
66908,66388,2025-02-03T02:51:46,card,approved,1239.68,PYG
66909,4696,2025-01-16T09:44:37,card,approved,1280.66,PYG
66910,61964,2024-12-21T05:23:31,card,approved,4806.01,PYG
66911,12306,2024-02-19T02:01:28,card,approved,1917.64,PYG
66912,106468,2024-06-05T22:09:15,card,refunded,1662.17,PYG
66913,2476,2024-04-28T00:34:29,wallet,approved,1260.33,PYG
66914,118244,2025-08-30T11:47:28,transfer,approved,609.53,PYG
66915,20642,2025-07-13T23:20:03,transfer,approved,127.29,PYG
66916,61671,2024-07-19T18:41:15,transfer,approved,839.6,PYG
66917,113438,2025-11-30T00:08:30,card,approved,1919.42,PYG
66918,70716,2025-07-03T01:20:37,transfer,approved,4403.51,PYG
66919,35668,2024-02-04T23:55:23,card,approved,603.89,PYG
66920,67298,2026-02-14T05:28:35,card,approved,2913.93,PYG
66921,23168,2024-03-12T17:27:31,card,approved,2934.98,PYG
66922,68973,2024-10-24T15:34:16,wallet,approved,1553.76,PYG
66923,13453,2025-01-03T08:37:10,transfer,approved,0.0,PYG
66924,85116,2024-11-01T14:51:41,transfer,approved,187.41,PYG
66925,103154,2024-01-30T00:20:08,card,approved,766.31,PYG
66926,74162,2025-04-27T18:13:38,card,approved,5028.61,PYG
66927,37133,2025-11-27T03:54:39,cash,rejected,28.21,USD
66928,114316,2025-05-27T20:53:35,transfer,approved,3467.77,PYG
66929,42773,2025-04-09T15:49:13,card,approved,2199.26,PYG
66930,46547,2025-12-03T08:37:04,cash,approved,1782.81,PYG
66931,117713,2026-02-10T16:51:38,card,approved,671.68,PYG
66932,63855,2025-11-20T19:10:03,transfer,approved,1940.97,PYG
66933,117473,2024-06-25T04:36:44,card,pending,1244.37,PYG
66934,64308,2024-01-14T08:38:22,card,approved,1430.7,PYG
66935,84578,2025-08-13T07:41:22,card,approved,167.84,PYG
66936,12100,2024-07-16T14:55:02,transfer,approved,1582.02,PYG
66937,38484,2025-05-06T17:33:10,card,approved,861.44,PYG
66938,9071,2025-08-21T23:12:22,transfer,approved,2627.25,PYG
66939,63207,2025-02-02T00:09:38,transfer,refunded,1060.12,PYG
66940,101650,2024-12-11T04:55:49,transfer,refunded,3607.95,PYG
66941,33024,2025-09-01T04:01:32,cash,approved,4359.03,PYG
66942,34521,2025-01-31T00:10:20,card,approved,751.19,PYG
66943,68136,2024-04-01T11:45:19,card,refunded,1697.0,PYG
66944,112124,2024-10-19T10:08:23,cash,approved,5747.0,PYG
66945,20637,2025-05-20T09:37:51,transfer,approved,5463.69,PYG
66946,102927,2025-08-28T04:24:04,card,pending,473.47,PYG
66947,8069,2026-01-06T23:16:05,card,approved,255.58,USD
66948,26618,2025-12-02T12:40:35,transfer,approved,433.57,PYG
66949,95091,2025-03-12T20:09:09,cash,approved,1976.99,PYG
66950,36092,2024-10-04T05:22:49,card,approved,0.0,PYG
66951,94630,2024-02-14T01:34:58,card,approved,916.51,PYG
66952,39865,2024-06-07T05:37:06,card,approved,1661.71,PYG
66953,110599,2025-05-21T20:28:04,card,approved,1790.73,PYG
66954,32089,2024-11-03T16:26:27,card,approved,1474.84,PYG
66955,54115,2025-12-03T03:27:56,cash,approved,484.4,PYG
66956,31269,2024-12-24T10:20:05,transfer,approved,1731.73,PYG
66957,119110,2025-04-11T13:57:36,cash,approved,317.37,PYG
66958,89232,2025-01-23T02:28:09,card,approved,1792.42,USD
66959,114107,2024-10-28T23:15:37,card,approved,590.77,PYG
66960,67360,2024-09-17T10:41:58,transfer,approved,5281.0,PYG
66961,109116,2026-01-22T21:26:09,transfer,approved,4072.49,PYG
66962,51367,2025-12-07T01:21:57,transfer,approved,1966.88,PYG
66963,83465,2024-04-13T01:39:37,transfer,approved,3204.9,USD
66964,7005,2024-04-03T15:57:04,cash,approved,3597.19,USD
66965,58142,2025-05-22T14:31:45,card,approved,2196.23,PYG
66966,89770,2024-09-24T02:19:26,card,approved,355.84,PYG
66967,2799,2024-10-21T08:23:24,card,pending,1516.66,PYG
66968,112508,2025-07-23T19:27:39,card,refunded,3907.61,PYG
66969,47554,2025-10-31T05:08:03,wallet,approved,1481.77,PYG
66970,26541,2025-07-11T17:25:23,card,approved,2172.64,PYG
66971,99318,2025-07-07T10:05:28,cash,rejected,50.87,PYG
66972,37859,2024-06-15T15:14:45,transfer,approved,2483.11,PYG
66973,86351,2024-09-27T22:24:10,card,approved,1845.01,PYG
66974,20537,2025-10-16T09:08:16,card,approved,0.0,PYG
66975,41041,2025-11-12T03:11:11,transfer,approved,1054.36,PYG
66976,92047,2024-02-20T01:56:53,card,approved,1619.69,PYG
66977,16873,2024-09-12T06:38:40,cash,approved,165.72,PYG
66978,22097,2024-04-02T07:48:54,wallet,approved,1529.48,PYG
66979,39427,2024-03-28T07:37:00,card,approved,108.9,PYG
66980,1371,2025-12-30T16:16:19,card,approved,6540.87,PYG
66981,21659,2024-05-13T20:06:43,card,approved,182.88,PYG
66982,73459,2024-07-08T22:36:32,card,pending,3157.46,PYG
66983,111695,2024-03-06T06:26:57,card,approved,1187.98,PYG
66984,74617,2025-08-19T09:20:46,wallet,approved,93.51,USD
66985,30461,2025-12-15T04:59:51,cash,approved,1586.28,PYG
66986,119313,2024-04-20T16:01:34,wallet,rejected,1365.0,PYG
66987,80790,2024-12-05T06:37:56,card,approved,2858.95,PYG
66988,66350,2026-01-16T17:18:40,card,approved,587.34,PYG
66989,1747,2025-06-03T03:24:09,card,approved,3046.55,PYG
66990,44020,2024-09-28T02:59:52,card,approved,260.12,PYG
66991,47872,2025-01-19T03:05:26,card,approved,113.1,PYG
66992,1919,2024-03-08T03:20:11,card,approved,0.0,PYG
66993,39004,2025-03-06T23:31:53,card,approved,640.02,PYG
66994,91024,2024-09-01T06:19:46,card,approved,4289.36,PYG
66995,62371,2026-02-01T10:01:55,transfer,approved,1052.31,PYG
66996,19032,2025-05-05T12:23:11,transfer,approved,1218.35,PYG
66997,39000,2024-05-08T16:44:14,card,approved,2108.06,USD
66998,100164,2024-04-13T13:54:01,wallet,approved,3754.48,PYG
66999,91866,2024-07-15T14:41:06,card,approved,1048.52,PYG
67000,41843,2024-11-01T22:17:54,transfer,approved,5871.62,PYG
67001,104613,2025-08-05T19:30:40,card,approved,1425.72,PYG
67002,22138,2025-02-08T10:35:51,transfer,approved,473.88,PYG
67003,46328,2024-11-06T08:13:19,cash,refunded,2116.64,PYG
67004,110003,2025-11-17T19:45:56,card,approved,1473.19,PYG
67005,79032,2025-09-28T08:47:48,transfer,approved,241.86,PYG
67006,91518,2025-04-12T05:04:56,transfer,approved,725.94,PYG
67007,49908,2026-01-24T18:04:32,card,refunded,625.84,PYG
67008,10789,2025-08-18T03:01:15,transfer,approved,2888.36,PYG
67009,66118,2024-04-19T05:53:17,cash,approved,2238.37,PYG
67010,47767,2025-07-06T07:54:30,transfer,approved,2290.32,PYG
67011,98690,2024-11-20T01:46:23,card,approved,1884.39,PYG
67012,67755,2025-10-06T16:19:04,transfer,approved,2295.28,PYG
67013,29793,2025-09-08T20:53:35,transfer,approved,799.02,PYG
67014,104778,2025-08-11T05:02:29,card,approved,1407.01,PYG
67015,22830,2025-09-17T19:25:20,card,rejected,57.82,PYG
67016,64651,2025-05-16T23:45:37,transfer,approved,46.55,PYG
67017,24036,2024-07-20T11:51:32,transfer,rejected,41.33,USD
67018,14283,2025-12-23T14:08:25,transfer,approved,882.16,PYG
67019,118258,2024-12-31T15:24:52,transfer,approved,1568.46,PYG
67020,91084,2025-12-29T00:15:25,card,approved,1145.46,PYG
67021,87684,2026-02-05T16:36:03,card,approved,0.0,PYG
67022,98173,2025-01-13T23:01:32,card,approved,796.82,PYG
67023,62686,2024-01-29T10:36:33,card,approved,869.51,PYG
67024,75546,2024-09-26T22:40:36,card,approved,4018.23,PYG
67025,85820,2025-01-20T21:58:10,cash,approved,3964.04,PYG
67026,52550,2025-03-22T23:10:09,transfer,approved,2494.4,PYG
67027,21566,2025-11-09T00:55:17,card,approved,3412.91,USD
67028,109803,2024-12-11T07:51:05,cash,approved,3805.55,PYG
67029,113270,2025-05-29T16:51:40,transfer,refunded,5806.46,PYG
67030,69789,2026-02-12T06:53:20,wallet,approved,4044.79,PYG
67031,34116,2025-09-26T14:55:55,transfer,rejected,412.33,PYG
67032,7402,2024-08-22T16:03:57,card,approved,3099.0,PYG
67033,14455,2025-03-20T02:03:49,card,approved,2154.79,PYG
67034,78486,2025-08-06T01:32:30,card,rejected,103.15,PYG
67035,15951,2025-04-07T10:15:38,card,approved,1611.4,PYG
67036,8521,2024-10-06T03:10:28,card,approved,2570.86,PYG
67037,40430,2024-12-22T23:01:23,wallet,approved,1883.59,PYG
67038,48882,2025-03-30T01:48:24,card,approved,2302.45,PYG
67039,114841,2025-06-23T17:47:38,card,approved,2282.09,PYG
67040,43125,2025-10-28T15:18:10,card,approved,1062.75,USD
67041,114638,2024-04-14T20:14:32,card,refunded,412.22,PYG
67042,74842,2025-01-10T00:28:51,card,approved,877.12,PYG
67043,45325,2025-08-03T11:56:53,card,rejected,95.36,PYG
67044,73300,2025-09-08T05:25:11,card,pending,56.37,PYG
67045,41463,2025-09-19T00:21:51,cash,approved,874.23,PYG
67046,3922,2025-12-19T17:12:24,cash,approved,2810.65,PYG
67047,5481,2024-07-15T07:11:53,cash,approved,3081.25,PYG
67048,113038,2024-08-05T02:13:03,wallet,approved,4346.16,PYG
67049,76999,2024-06-05T22:23:33,card,approved,1822.44,PYG
67050,24673,2026-01-24T06:07:30,card,approved,4563.34,PYG
67051,74054,2024-01-22T20:35:06,card,approved,2235.1,PYG
67052,112866,2025-06-06T12:27:02,card,approved,600.03,PYG
67053,40044,2025-12-24T00:54:43,cash,approved,555.97,PYG
67054,107377,2024-04-28T06:31:28,transfer,approved,2677.82,PYG
67055,53356,2025-02-12T07:16:32,card,rejected,49.54,PYG
67056,10912,2025-07-29T01:33:18,card,pending,6366.95,PYG
67057,32210,2024-11-17T07:29:35,cash,approved,2568.61,PYG
67058,1744,2025-01-31T08:18:53,card,rejected,341.68,PYG
67059,64394,2024-05-31T13:06:19,card,pending,2239.2,PYG
67060,99684,2024-03-15T22:27:47,wallet,approved,3440.27,PYG
67061,46292,2025-04-22T02:44:01,transfer,approved,1142.17,PYG
67062,37332,2025-08-10T11:10:59,card,approved,2127.22,PYG
67063,36460,2024-09-16T21:50:01,transfer,approved,3314.52,PYG
67064,35724,2024-09-03T20:10:48,card,rejected,0.0,PYG
67065,26613,2025-06-04T08:51:53,card,refunded,4327.39,PYG
67066,30221,2024-11-02T04:40:13,card,approved,0.0,PYG
67067,95556,2024-06-20T10:06:46,card,approved,643.54,PYG
67068,26189,2025-09-24T16:32:56,cash,refunded,1952.11,USD
67069,14643,2024-01-13T06:10:54,wallet,approved,2739.75,PYG
67070,39906,2024-11-06T03:10:42,card,pending,937.65,USD
67071,63777,2025-03-19T10:28:38,transfer,rejected,378.83,PYG
67072,80767,2024-11-28T04:08:10,card,approved,3362.58,PYG
67073,68632,2024-07-30T20:46:24,card,approved,3370.31,PYG
67074,108829,2024-06-05T14:26:08,card,approved,951.73,PYG
67075,8008,2025-07-01T06:54:38,card,refunded,1429.25,PYG
67076,18748,2025-09-27T12:59:13,card,approved,340.64,PYG
67077,128,2024-03-03T11:08:07,card,approved,89.21,PYG
67078,5146,2024-06-15T05:44:17,card,approved,590.86,PYG
67079,49514,2025-12-31T09:28:07,transfer,refunded,308.85,PYG
67080,96308,2024-05-14T20:16:57,cash,approved,194.16,PYG
67081,34511,2025-04-20T16:51:06,cash,pending,4829.34,PYG
67082,19276,2024-07-02T05:39:23,card,approved,99.84,PYG
67083,8800,2025-03-05T07:16:48,card,approved,3590.89,PYG
67084,64206,2025-12-09T20:45:41,card,approved,1350.57,PYG
67085,98697,2025-02-14T11:15:36,card,approved,2439.39,PYG
67086,6884,2024-12-02T08:53:18,transfer,approved,352.46,PYG
67087,22575,2024-10-12T07:13:58,cash,approved,1696.53,USD
67088,106842,2026-02-08T14:54:34,card,approved,1260.13,PYG
67089,91433,2025-05-02T16:30:15,card,approved,3279.35,PYG
67090,46765,2024-09-15T06:53:24,transfer,approved,607.52,PYG
67091,35086,2024-04-20T04:43:41,cash,approved,102.84,USD
67092,25130,2024-03-08T11:55:51,card,approved,203.02,PYG
67093,99142,2025-05-03T05:38:23,card,rejected,190.59,PYG
67094,93296,2024-08-01T13:04:44,transfer,approved,1878.56,PYG
67095,53376,2025-08-20T23:27:14,card,approved,3749.75,PYG
67096,101957,2025-10-19T08:30:57,cash,rejected,76.77,PYG
67097,96581,2024-02-09T10:11:13,card,rejected,35.55,PYG
67098,65477,2024-02-27T04:34:39,card,approved,0.0,PYG
67099,100223,2024-02-18T03:03:06,card,approved,2048.48,PYG
67100,19370,2024-09-22T06:32:24,card,approved,3545.39,PYG
67101,82486,2024-03-03T08:33:10,transfer,approved,1478.17,PYG
67102,118482,2025-04-22T03:34:57,cash,approved,1775.44,PYG
67103,49864,2024-02-28T02:25:04,card,pending,433.05,PYG
67104,65499,2026-02-11T00:54:06,card,approved,2657.84,PYG
67105,60609,2024-08-21T15:15:24,card,refunded,0.0,PYG
67106,1812,2024-05-05T13:13:40,transfer,approved,473.54,PYG
67107,63829,2026-01-02T13:41:08,card,approved,2468.56,PYG
67108,6890,2025-11-01T00:47:36,transfer,approved,1959.36,PYG
67109,90874,2025-09-23T04:41:14,card,refunded,1744.04,PYG
67110,113162,2024-08-21T16:55:18,card,approved,2803.64,PYG
67111,32179,2024-01-08T12:46:00,cash,approved,316.24,PYG
67112,28764,2025-12-26T21:11:00,card,approved,0.0,USD
67113,101584,2025-08-17T07:03:56,card,approved,1967.43,USD
67114,35884,2024-10-09T16:53:31,card,approved,387.65,PYG
67115,70224,2024-12-21T15:07:50,card,rejected,251.68,PYG
67116,49947,2024-07-14T03:29:14,card,approved,0.0,PYG
67117,70465,2024-04-28T23:58:37,transfer,approved,1564.26,PYG
67118,118269,2025-08-05T07:03:48,card,approved,4289.03,PYG
67119,92076,2024-07-15T12:37:53,card,approved,3818.19,PYG
67120,33019,2026-02-03T22:23:35,card,approved,883.51,PYG
67121,62511,2024-02-29T00:53:49,card,approved,375.7,PYG
67122,36585,2025-06-12T09:50:05,card,approved,2326.52,PYG
67123,27273,2025-12-30T11:52:23,cash,approved,3512.97,PYG
67124,38997,2024-04-01T17:21:16,card,approved,0.0,PYG
67125,97095,2026-02-18T05:29:10,transfer,approved,1127.49,PYG
67126,93916,2024-03-07T03:14:17,card,approved,1053.65,PYG
67127,97459,2024-08-05T21:03:12,cash,approved,2053.05,PYG
67128,29664,2025-01-24T00:58:37,transfer,approved,95.27,PYG
67129,2540,2025-06-02T23:32:12,transfer,approved,1739.35,USD
67130,12319,2026-01-25T18:39:37,card,approved,2197.44,PYG
67131,106196,2024-01-09T03:31:48,card,approved,3434.26,PYG
67132,36880,2024-10-23T15:01:42,card,rejected,183.41,PYG
67133,42834,2024-08-20T01:11:09,card,approved,1993.86,PYG
67134,60937,2024-01-19T22:42:02,transfer,approved,980.76,PYG
67135,114083,2024-04-28T11:14:57,card,pending,5886.01,PYG
67136,27670,2024-10-23T08:23:47,card,approved,1630.71,USD
67137,11932,2024-08-15T09:29:12,transfer,approved,719.19,PYG
67138,59210,2024-01-31T04:42:28,wallet,approved,1652.45,PYG
67139,58710,2025-11-09T14:55:30,transfer,approved,0.0,PYG
67140,68343,2026-01-20T19:36:03,cash,rejected,317.95,PYG
67141,77593,2024-05-03T06:07:40,card,approved,1531.2,PYG
67142,6545,2024-04-17T23:38:33,card,rejected,158.3,PYG
67143,113215,2025-04-05T20:03:35,transfer,approved,890.43,PYG
67144,82818,2024-06-04T05:23:11,card,approved,1897.08,PYG
67145,76730,2024-05-06T05:18:13,card,rejected,40.44,PYG
67146,22636,2026-01-05T22:06:18,transfer,approved,1799.86,PYG
67147,19012,2025-06-01T14:41:38,card,rejected,13.86,PYG
67148,78221,2025-12-20T05:43:00,card,approved,1816.63,PYG
67149,36316,2024-04-23T03:04:26,card,approved,109.4,PYG
67150,16109,2025-03-30T02:47:29,transfer,approved,0.0,PYG
67151,91184,2024-03-09T15:47:02,card,rejected,5.45,PYG
67152,18987,2024-12-30T03:21:44,cash,rejected,0.0,USD
67153,81829,2025-09-11T01:00:46,transfer,approved,0.0,PYG
67154,15354,2025-03-16T07:30:35,card,approved,1063.02,PYG
67155,76149,2024-01-25T07:21:29,transfer,approved,2791.46,PYG
67156,27135,2025-08-08T16:38:38,transfer,approved,1374.27,PYG
67157,100440,2025-10-22T01:33:23,cash,approved,2547.0,PYG
67158,18745,2024-06-14T00:41:48,card,approved,1205.47,PYG
67159,89314,2025-05-20T15:03:20,cash,approved,0.0,PYG
67160,75458,2025-07-27T18:12:30,transfer,approved,35.66,PYG
67161,92121,2025-05-13T20:14:42,card,rejected,362.41,PYG
67162,73181,2025-11-26T00:23:10,transfer,approved,935.06,PYG
67163,60514,2025-06-05T10:57:09,card,approved,988.32,PYG
67164,27651,2024-03-16T06:05:28,card,approved,1576.38,PYG
67165,92314,2025-04-19T14:45:57,card,approved,4256.13,PYG
67166,48769,2024-01-11T13:43:26,transfer,approved,162.48,PYG
67167,94059,2025-09-07T15:00:34,transfer,approved,4739.75,PYG
67168,62076,2024-01-07T23:06:06,card,pending,1302.3,PYG
67169,48369,2025-09-29T09:56:33,card,approved,3107.7,PYG
67170,6915,2026-01-12T06:09:32,card,approved,71.2,PYG
67171,115770,2024-06-17T14:28:05,transfer,approved,3032.2,PYG
67172,8788,2025-07-01T23:59:59,cash,approved,1244.75,PYG
67173,58393,2026-01-01T20:41:00,card,rejected,609.6,PYG
67174,106623,2024-01-25T12:52:00,transfer,approved,969.26,PYG
67175,108796,2024-05-31T12:27:36,cash,pending,2289.91,PYG
67176,50674,2024-12-23T19:47:55,card,approved,2070.72,PYG
67177,103874,2026-01-23T05:12:00,transfer,approved,1239.79,PYG
67178,116712,2025-11-18T14:25:39,cash,approved,2345.8,PYG
67179,75693,2024-05-08T15:37:39,card,approved,4452.11,PYG
67180,14498,2024-02-20T09:59:14,card,refunded,761.0,PYG
67181,101083,2025-06-24T03:53:01,transfer,approved,0.0,PYG
67182,75284,2025-02-08T02:09:23,card,approved,0.0,PYG
67183,108191,2024-07-24T06:41:52,wallet,approved,0.0,USD
67184,40225,2024-04-01T02:44:22,cash,approved,36.76,PYG
67185,28223,2024-12-22T19:47:38,card,approved,4805.17,PYG
67186,61226,2025-08-02T12:51:33,cash,refunded,3235.75,PYG
67187,108695,2025-03-04T22:08:37,card,approved,993.97,PYG
67188,116697,2025-04-27T04:55:20,card,approved,733.32,PYG
67189,34289,2024-06-30T14:38:54,card,approved,93.73,PYG
67190,22069,2024-08-23T19:19:50,cash,refunded,958.74,PYG
67191,100823,2025-07-07T13:13:41,transfer,approved,1545.07,PYG
67192,77674,2025-02-14T09:23:23,card,approved,899.64,PYG
67193,23719,2024-05-07T07:40:52,card,approved,511.0,PYG
67194,110828,2024-12-14T08:43:16,card,approved,3065.65,PYG
67195,1970,2025-06-03T20:29:04,cash,approved,173.08,PYG
67196,110709,2025-10-03T04:08:18,cash,approved,741.56,PYG
67197,98656,2025-05-19T23:49:48,wallet,approved,845.85,PYG
67198,41566,2024-01-10T23:52:47,card,approved,1296.32,PYG
67199,72124,2024-10-10T08:08:00,card,approved,2489.58,PYG
67200,29661,2025-01-14T16:16:34,card,approved,3251.04,PYG
67201,35216,2024-10-03T04:46:26,transfer,approved,1476.93,PYG
67202,57142,2024-11-06T17:32:17,card,approved,959.03,PYG
67203,91753,2025-12-12T13:15:08,wallet,approved,2652.98,USD
67204,65535,2024-04-26T19:15:02,card,approved,3145.96,PYG
67205,17063,2024-09-11T18:54:04,cash,approved,2037.16,PYG
67206,84521,2025-03-24T19:41:10,card,approved,506.2,PYG
67207,9885,2024-08-17T00:28:39,card,approved,1060.79,PYG
67208,56103,2024-05-08T17:18:04,cash,approved,1095.75,PYG
67209,78897,2025-12-12T18:29:30,card,approved,619.8,PYG
67210,104829,2025-02-19T17:45:46,cash,approved,3181.84,PYG
67211,116106,2025-09-22T03:38:23,transfer,approved,0.0,PYG
67212,44023,2024-08-24T00:12:01,card,approved,2248.74,USD
67213,117292,2024-10-21T07:57:10,card,approved,1778.2,PYG
67214,93596,2026-01-24T05:14:02,card,approved,2423.04,PYG
67215,15994,2024-10-30T13:24:55,transfer,approved,2668.36,PYG
67216,8455,2024-08-07T11:33:45,card,approved,154.5,PYG
67217,62131,2024-02-26T11:19:07,transfer,approved,2426.2,PYG
67218,74571,2025-07-31T03:31:04,cash,approved,3595.72,PYG
67219,70434,2024-10-21T03:29:33,card,approved,2249.76,PYG
67220,34576,2024-04-06T20:32:30,cash,approved,3090.03,PYG
67221,16504,2025-12-20T01:36:32,card,approved,3441.47,PYG
67222,14013,2025-03-15T18:43:46,card,pending,783.45,PYG
67223,93257,2025-05-18T16:30:48,transfer,approved,1316.48,USD
67224,52875,2025-09-25T07:03:14,transfer,pending,0.0,USD
67225,96243,2025-05-16T11:06:15,wallet,approved,626.72,PYG
67226,67854,2025-08-24T00:12:57,transfer,approved,206.13,PYG
67227,8675,2025-02-24T19:21:31,cash,approved,36.69,PYG
67228,103945,2025-07-07T09:56:44,cash,approved,0.0,PYG
67229,29863,2024-09-29T21:25:30,card,approved,1151.42,PYG
67230,97947,2025-07-24T00:19:59,card,approved,289.84,PYG
67231,46246,2025-09-04T06:43:30,transfer,approved,411.14,PYG
67232,20562,2024-05-18T16:36:28,transfer,approved,1593.77,PYG
67233,103706,2024-02-02T08:50:47,transfer,approved,1266.44,PYG
67234,80686,2024-02-19T13:09:56,card,approved,1856.47,PYG
67235,89865,2025-06-27T15:06:22,cash,refunded,3225.28,PYG
67236,117056,2025-10-31T23:39:14,transfer,approved,972.95,PYG
