status_history_id,order_id,status,changed_at,changed_by,reason
111417,16344,cancelled,2024-02-07T18:54:16,user,out_of_stock
111418,114308,shipped,2025-07-03T10:25:25,user,
111419,84636,delivered,2025-09-17T14:26:17,warehouse,
111420,112497,shipped,2026-02-04T10:23:22,system,
111421,52001,delivered,2024-01-18T17:30:33,system,
111422,116709,created,2024-08-28T21:24:46,system,
111423,68988,delivered,2025-04-11T14:13:24,user,
111424,100423,created,2024-09-13T09:43:24,payment_gateway,
111425,24637,packed,2024-08-03T17:50:13,user,
111426,77082,paid,2024-07-18T09:40:16,payment_gateway,
111427,117394,packed,2025-11-01T23:29:09,payment_gateway,
111428,95623,created,2025-07-19T04:13:03,warehouse,
111429,57951,paid,2025-04-17T18:20:49,system,
111430,112634,delivered,2024-01-25T18:16:32,warehouse,
111431,41915,packed,2024-05-29T01:06:44,ops,
111432,86997,created,2025-10-31T17:11:42,user,
111433,104295,shipped,2025-10-17T22:54:00,ops,
111434,14604,packed,2024-03-03T21:00:25,user,
111435,61986,packed,2025-04-01T08:23:40,warehouse,
111436,90689,packed,2024-02-08T21:18:05,user,
111437,97094,shipped,2025-01-16T16:44:52,ops,
111438,59871,packed,2024-09-26T00:50:56,ops,
111439,58640,cancelled,2025-08-04T11:59:13,system,fraud_check
111440,114026,packed,2024-09-06T13:47:29,user,
111441,88227,shipped,2024-04-03T06:51:06,warehouse,
111442,14321,paid,2025-11-09T08:08:26,payment_gateway,
111443,32565,packed,2024-06-02T15:35:36,ops,
111444,39019,cancelled,2025-06-25T16:38:51,warehouse,out_of_stock
111445,53701,shipped,2025-05-03T00:50:21,warehouse,
111446,91752,shipped,2025-04-20T22:24:39,user,
111447,90384,refunded,2024-07-28T14:43:35,user,chargeback
111448,11530,created,2024-12-09T05:25:11,user,
111449,66169,paid,2024-02-29T10:24:44,ops,
111450,94269,created,2024-08-18T09:50:12,user,
111451,74960,created,2025-06-24T23:12:47,payment_gateway,
111452,41082,cancelled,2024-04-20T18:03:59,payment_gateway,fraud_check
111453,21414,delivered,2024-02-07T04:35:54,payment_gateway,
111454,110474,delivered,2025-12-15T02:15:46,warehouse,
111455,31641,shipped,2024-05-09T20:30:19,system,
111456,46132,delivered,2024-02-15T07:55:36,warehouse,
111457,99146,shipped,2026-01-03T22:34:41,user,
111458,47627,paid,2025-11-02T07:08:32,payment_gateway,
111459,107545,cancelled,2024-01-24T11:29:07,ops,customer_request
111460,30428,shipped,2025-06-08T21:10:28,system,
111461,98427,created,2025-05-23T05:31:01,user,
111462,52368,delivered,2024-07-05T13:00:25,payment_gateway,
111463,111514,cancelled,2025-07-16T01:42:26,warehouse,fraud_check
111464,5025,paid,2024-11-14T17:17:19,ops,
111465,11205,paid,2025-08-11T21:05:48,user,
111466,35788,packed,2024-07-11T18:35:53,ops,
111467,22641,packed,2025-05-18T10:02:11,user,
111468,42290,created,2024-09-20T03:30:52,warehouse,
111469,20654,cancelled,2024-03-15T00:30:30,payment_gateway,payment_failed
111470,73277,delivered,2025-06-16T07:22:44,user,
111471,27973,created,2024-11-05T14:56:47,user,
111472,108678,packed,2025-06-07T23:20:01,ops,
111473,1432,shipped,2024-12-27T01:57:57,system,
111474,77877,paid,2025-10-12T09:27:40,user,
111475,61747,cancelled,2024-06-02T19:35:25,system,customer_request
111476,96068,paid,2025-07-05T03:21:47,system,
111477,375,delivered,2026-02-06T00:55:01,warehouse,
111478,81887,delivered,2025-03-24T01:10:01,payment_gateway,
111479,90836,shipped,2025-09-07T19:05:00,user,
111480,113347,packed,2024-12-01T16:56:18,user,
111481,49350,delivered,2025-11-02T01:38:38,user,
111482,72151,paid,2024-11-03T11:14:09,warehouse,
111483,50563,delivered,2024-12-09T21:09:06,system,
111484,95318,cancelled,2024-07-12T02:12:13,payment_gateway,fraud_check
111485,51028,delivered,2024-04-10T23:36:41,warehouse,
111486,51261,created,2024-07-25T12:16:44,payment_gateway,
111487,11845,shipped,2025-04-20T05:20:30,ops,
111488,83951,shipped,2024-01-24T23:12:30,system,
111489,85410,paid,2025-02-28T14:47:10,payment_gateway,
111490,97912,packed,2024-07-12T15:49:19,warehouse,
111491,12794,packed,2025-04-05T10:19:15,ops,
111492,36506,delivered,2024-02-24T22:38:43,payment_gateway,
111493,2707,created,2025-12-03T22:46:42,system,
111494,36540,cancelled,2025-08-23T01:28:43,user,fraud_check
111495,21053,delivered,2025-04-14T15:15:54,user,
111496,21346,delivered,2024-03-19T17:53:53,payment_gateway,
111497,115505,delivered,2024-04-21T03:36:17,user,
111498,74723,shipped,2025-04-27T12:07:31,user,
111499,51075,packed,2025-10-22T09:11:57,payment_gateway,
111500,28790,created,2025-09-17T02:39:27,payment_gateway,
111501,96405,shipped,2024-01-22T02:38:28,warehouse,
111502,37908,delivered,2025-02-25T00:03:22,system,
111503,35011,created,2025-01-05T17:32:18,payment_gateway,
111504,9634,cancelled,2025-12-16T07:55:25,payment_gateway,fraud_check
111505,106528,delivered,2025-12-14T13:29:35,user,
111506,67308,shipped,2025-02-11T12:06:15,user,
111507,110986,created,2025-10-21T09:25:45,payment_gateway,
111508,93700,created,2024-02-17T00:55:34,warehouse,
111509,26189,paid,2025-09-26T09:48:07,user,
111510,51657,delivered,2024-07-28T16:58:59,warehouse,
111511,93329,paid,2025-09-06T17:46:18,ops,
111512,117835,packed,2026-02-06T06:58:04,warehouse,
111513,79500,delivered,2024-09-17T02:41:32,payment_gateway,
111514,5000,packed,2024-07-01T22:21:11,user,
111515,75532,shipped,2025-11-08T16:59:02,warehouse,
111516,44556,created,2024-01-31T10:54:38,warehouse,
111517,73840,created,2026-01-02T08:03:09,warehouse,
111518,103139,packed,2024-07-06T13:54:43,system,
111519,88421,shipped,2024-12-26T19:27:04,user,
111520,57973,packed,2025-08-16T09:44:11,ops,
111521,4331,packed,2024-02-18T08:44:18,payment_gateway,
111522,20471,created,2025-10-27T12:03:51,ops,
111523,17832,packed,2024-01-28T06:55:59,warehouse,
111524,18616,shipped,2026-01-14T07:13:52,ops,
111525,100791,created,2024-05-02T21:00:39,payment_gateway,
111526,84372,delivered,2024-09-11T23:50:42,payment_gateway,
111527,69455,refunded,2024-08-19T07:05:01,payment_gateway,return
111528,45180,packed,2025-12-25T15:06:28,ops,
111529,83064,paid,2024-05-25T05:23:26,system,
111530,52415,shipped,2025-01-04T14:11:18,system,
111531,59659,delivered,2024-12-13T22:56:16,system,
111532,74235,delivered,2025-12-17T21:48:00,system,
111533,86993,paid,2024-08-30T17:39:47,ops,
111534,67929,shipped,2024-05-04T08:00:35,user,
111535,72736,paid,2024-07-05T21:25:26,user,
111536,104337,paid,2025-05-25T14:19:37,user,
111537,21294,created,2024-07-13T00:54:44,ops,
111538,27092,cancelled,2025-07-04T09:41:23,ops,customer_request
111539,115433,shipped,2025-10-10T11:11:38,warehouse,
111540,14523,packed,2025-02-12T21:33:18,payment_gateway,
111541,109968,refunded,2025-01-05T21:05:29,ops,return
111542,3264,paid,2024-02-29T03:19:01,user,
111543,43193,packed,2025-08-26T06:49:56,system,
111544,6403,packed,2024-02-01T00:03:32,payment_gateway,
111545,5824,paid,2025-04-11T22:09:23,warehouse,
111546,19335,packed,2024-12-06T17:44:42,system,
111547,95448,paid,2025-11-26T20:11:50,user,
111548,52816,shipped,2025-08-17T12:07:26,warehouse,
111549,28414,cancelled,2025-05-17T13:06:29,ops,payment_failed
111550,102437,refunded,2026-01-21T04:03:48,ops,chargeback
111551,17858,paid,2024-12-19T15:21:17,payment_gateway,
111552,20976,packed,2025-10-24T08:35:17,ops,
111553,33270,paid,2025-09-20T04:53:10,payment_gateway,
111554,41444,paid,2025-09-03T11:42:35,ops,
111555,14017,delivered,2024-07-05T09:45:48,system,
111556,15557,created,2026-01-20T13:41:10,ops,
111557,64685,created,2024-04-29T12:08:08,user,
111558,76441,paid,2024-05-30T00:30:16,user,
111559,59790,cancelled,2025-04-26T04:24:30,ops,out_of_stock
111560,63745,cancelled,2024-11-15T07:41:53,ops,fraud_check
111561,97409,paid,2026-01-31T12:06:23,ops,
111562,4532,shipped,2025-01-20T15:20:58,ops,
111563,25050,delivered,2025-07-22T16:56:50,warehouse,
111564,25778,shipped,2025-01-06T02:36:23,warehouse,
111565,91723,delivered,2025-04-17T05:21:15,user,
111566,65244,shipped,2024-06-21T09:54:14,payment_gateway,
111567,111409,delivered,2025-08-04T00:57:29,warehouse,
111568,31751,created,2025-04-24T13:11:24,warehouse,
111569,46277,cancelled,2025-10-15T16:39:59,payment_gateway,out_of_stock
111570,49465,delivered,2025-12-27T17:27:19,ops,
111571,40324,created,2025-10-30T09:12:56,system,
111572,119529,delivered,2024-09-22T01:13:32,user,
111573,118533,shipped,2024-05-10T22:00:33,payment_gateway,
111574,78056,paid,2024-07-28T14:45:24,system,
111575,81037,delivered,2024-06-13T22:54:09,payment_gateway,
111576,39021,shipped,2024-05-30T09:55:12,ops,
111577,80282,created,2025-12-04T08:23:06,warehouse,
111578,65970,packed,2024-12-06T21:34:31,user,
111579,90427,paid,2025-03-11T01:16:56,ops,
111580,90194,paid,2024-09-25T01:06:26,ops,
111581,35337,packed,2026-02-01T16:02:34,warehouse,
111582,104869,delivered,2024-08-08T07:48:30,warehouse,
111583,62044,created,2025-09-12T22:18:51,system,
111584,103646,delivered,2025-01-18T09:04:47,user,
111585,15634,paid,2024-11-26T15:48:03,user,
111586,24660,shipped,2025-07-28T06:49:22,warehouse,
111587,93751,delivered,2025-01-25T13:27:05,ops,
111588,88388,delivered,2025-08-23T03:57:24,system,
111589,100277,packed,2026-01-09T23:53:39,payment_gateway,
111590,93370,created,2024-12-26T00:59:12,user,
111591,21829,created,2025-11-11T15:47:13,warehouse,
111592,90025,paid,2024-04-30T04:50:51,system,
111593,51555,cancelled,2025-01-13T12:04:30,system,payment_failed
111594,17405,paid,2024-11-07T08:51:56,payment_gateway,
111595,119707,delivered,2026-01-24T05:32:16,user,
111596,7104,packed,2024-09-26T14:28:14,warehouse,
111597,78108,created,2024-12-06T18:02:23,warehouse,
111598,7869,shipped,2024-09-25T15:14:29,warehouse,
111599,32781,paid,2025-05-27T17:53:08,system,
111600,113613,shipped,2025-03-19T03:55:06,system,
111601,12549,created,2025-09-15T00:02:59,ops,
111602,23977,packed,2025-09-20T18:57:49,system,
111603,45487,packed,2026-01-24T18:39:28,warehouse,
111604,47231,packed,2024-01-23T22:40:33,system,
111605,38822,packed,2024-04-12T11:09:05,system,
111606,76245,packed,2025-03-14T06:29:26,ops,
111607,68888,paid,2025-07-29T06:06:32,system,
111608,8310,delivered,2024-06-12T02:31:47,warehouse,
111609,66484,shipped,2024-05-30T13:47:01,warehouse,
111610,77436,paid,2025-12-14T04:49:48,payment_gateway,
111611,31390,delivered,2024-04-27T08:52:40,ops,
111612,96380,created,2024-08-13T23:15:06,warehouse,
111613,25765,paid,2024-12-12T05:43:48,payment_gateway,
111614,38079,created,2025-09-17T04:36:49,user,
111615,34444,shipped,2025-12-25T03:50:04,user,
111616,12861,packed,2025-04-05T06:48:14,ops,
111617,103466,refunded,2025-02-07T19:17:18,ops,return
111618,105036,delivered,2024-06-08T11:43:51,ops,
111619,99655,shipped,2024-10-20T20:52:47,warehouse,
111620,27131,cancelled,2024-03-27T11:50:50,warehouse,out_of_stock
111621,62912,paid,2024-03-12T20:56:35,ops,
111622,66395,created,2025-12-28T15:50:51,user,
111623,27808,packed,2025-02-13T16:31:40,warehouse,
111624,95923,paid,2025-03-18T22:39:28,user,
111625,22045,delivered,2025-01-28T13:18:48,user,
111626,65618,packed,2024-07-07T08:01:33,payment_gateway,
111627,16054,packed,2025-10-29T16:24:48,system,
111628,44469,paid,2025-09-02T02:53:23,payment_gateway,
111629,80011,paid,2025-08-10T11:42:07,ops,
111630,84186,paid,2025-08-19T04:56:51,system,
111631,45266,shipped,2024-09-11T10:50:54,payment_gateway,
111632,65782,delivered,2025-01-02T22:25:58,ops,
111633,11163,packed,2025-07-24T11:01:50,user,
111634,27153,shipped,2025-09-13T13:35:03,system,
111635,106440,created,2024-10-16T07:53:52,warehouse,
111636,77485,created,2024-06-01T20:34:48,warehouse,
111637,84634,delivered,2024-03-04T11:02:54,system,
111638,93414,cancelled,2024-06-04T07:11:42,system,payment_failed
111639,44314,delivered,2024-11-11T02:46:30,warehouse,
111640,39487,delivered,2025-02-20T18:09:01,payment_gateway,
111641,84924,packed,2025-02-20T19:49:42,warehouse,
111642,1860,packed,2024-06-02T03:22:01,payment_gateway,
111643,34726,delivered,2025-03-14T05:14:23,ops,
111644,48119,shipped,2026-01-14T02:28:33,warehouse,
111645,78342,paid,2024-04-03T04:32:07,warehouse,
111646,87840,delivered,2025-03-11T11:14:19,warehouse,
111647,117204,created,2025-11-25T02:52:06,user,
111648,108034,delivered,2026-02-12T10:44:46,system,
111649,25513,packed,2024-08-04T03:15:16,warehouse,
111650,58358,delivered,2024-09-01T20:18:37,user,
111651,88862,packed,2024-06-22T03:21:21,warehouse,
111652,83611,paid,2024-10-30T21:09:45,user,
111653,546,created,2026-02-05T21:36:08,user,
111654,103748,shipped,2025-08-22T06:12:10,warehouse,
111655,72635,shipped,2025-06-16T13:41:13,system,
111656,19428,paid,2025-12-07T20:21:58,warehouse,
111657,3776,delivered,2025-03-29T06:23:01,ops,
111658,8178,delivered,2024-02-04T03:55:22,ops,
111659,10961,shipped,2025-09-30T12:49:13,warehouse,
111660,84579,shipped,2025-08-07T01:07:17,system,
111661,93471,cancelled,2025-07-14T21:24:04,user,payment_failed
111662,113157,paid,2025-05-08T20:24:42,ops,
111663,185,shipped,2024-09-09T01:16:18,warehouse,
111664,94182,shipped,2024-09-03T22:43:56,warehouse,
111665,71187,created,2025-04-09T13:11:30,warehouse,
111666,21591,packed,2024-10-21T01:26:32,system,
111667,106250,created,2024-07-31T10:53:24,warehouse,
111668,83239,paid,2025-10-24T07:59:50,payment_gateway,
111669,98112,shipped,2025-03-18T18:26:14,ops,
111670,8660,delivered,2024-05-03T19:07:56,ops,
111671,60559,paid,2025-03-21T03:41:00,ops,
111672,89945,packed,2025-07-06T18:58:46,warehouse,
111673,118189,paid,2025-06-15T10:37:53,system,
111674,97445,paid,2024-12-23T23:34:29,system,
111675,10478,paid,2025-02-23T05:37:48,user,
111676,76099,shipped,2024-02-18T19:00:10,system,
111677,95493,refunded,2024-12-31T03:02:00,system,return
111678,24502,packed,2024-02-01T11:18:18,ops,
111679,101619,created,2024-05-09T11:43:16,system,
111680,5107,paid,2025-01-07T21:12:52,payment_gateway,
111681,25380,delivered,2025-01-07T07:14:55,system,
111682,57185,packed,2024-01-19T12:50:53,payment_gateway,
111683,114804,packed,2025-06-04T23:32:25,warehouse,
111684,113274,delivered,2025-10-06T14:18:06,payment_gateway,
111685,71414,packed,2024-06-30T01:56:39,user,
111686,14879,delivered,2024-11-01T12:38:32,system,
111687,76689,paid,2026-02-22T00:50:59,warehouse,
111688,21354,packed,2024-05-03T00:35:40,ops,
111689,21547,refunded,2024-02-10T18:46:32,warehouse,chargeback
111690,52623,shipped,2025-06-03T23:52:18,warehouse,
111691,71228,delivered,2024-10-06T18:49:04,user,
111692,5518,refunded,2025-08-21T08:16:56,warehouse,return
111693,32534,paid,2024-09-10T23:14:52,system,
111694,80484,paid,2024-10-23T17:55:55,warehouse,
111695,75033,delivered,2025-08-10T18:42:44,warehouse,
111696,61169,packed,2024-09-28T05:41:04,system,
111697,9553,created,2024-09-18T09:07:23,warehouse,
111698,25197,created,2025-11-07T00:58:57,warehouse,
111699,98210,paid,2025-08-09T14:43:33,user,
111700,70009,shipped,2024-07-19T05:34:41,ops,
111701,7282,packed,2024-10-30T16:15:10,user,
111702,109860,created,2026-01-08T03:06:02,user,
111703,57049,created,2025-12-18T01:17:20,warehouse,
111704,117711,shipped,2024-04-26T12:41:09,payment_gateway,
111705,44307,delivered,2024-12-18T22:43:55,payment_gateway,
111706,42915,created,2025-05-13T11:25:06,ops,
111707,10962,paid,2024-02-16T13:46:00,system,
111708,114758,shipped,2024-11-18T22:09:26,user,
111709,119199,cancelled,2025-02-11T18:05:26,warehouse,fraud_check
111710,116450,delivered,2024-06-29T08:19:04,ops,
111711,26169,shipped,2025-02-10T21:21:44,warehouse,
111712,63642,paid,2025-05-18T14:18:15,payment_gateway,
111713,28890,created,2025-08-02T16:12:47,payment_gateway,
111714,37860,paid,2026-01-26T17:05:45,warehouse,
111715,91595,created,2025-10-03T11:31:17,system,
111716,100365,delivered,2024-05-29T16:08:05,user,
111717,75486,paid,2025-06-04T22:20:25,warehouse,
111718,11670,delivered,2025-09-18T13:35:53,payment_gateway,
111719,53968,created,2025-02-08T13:04:29,warehouse,
111720,90269,delivered,2025-03-10T03:21:27,ops,
111721,11678,packed,2025-05-19T04:57:20,ops,
111722,24570,packed,2025-03-27T04:34:18,warehouse,
111723,23979,delivered,2025-12-05T02:20:09,system,
111724,58599,created,2025-09-20T06:13:06,system,
111725,95836,created,2024-02-05T05:02:01,warehouse,
111726,80225,paid,2025-01-27T16:46:02,system,
111727,9512,created,2025-09-10T03:00:25,ops,
111728,59341,delivered,2025-11-16T13:46:29,warehouse,
111729,23317,paid,2025-03-27T04:59:35,warehouse,
111730,24080,shipped,2024-10-06T10:39:29,system,
111731,30440,paid,2025-12-24T00:20:18,user,
111732,117553,shipped,2025-07-10T02:57:47,system,
111733,14602,packed,2025-11-22T04:54:19,warehouse,
111734,61112,created,2024-10-06T10:51:38,payment_gateway,
111735,29892,packed,2024-10-06T12:27:38,warehouse,
111736,10485,paid,2026-02-05T18:20:00,system,
111737,106641,packed,2024-02-10T14:48:33,user,
111738,116472,delivered,2024-04-08T20:49:47,warehouse,
111739,55371,packed,2025-09-11T11:18:30,system,
111740,30962,shipped,2025-08-21T20:26:31,ops,
111741,118313,paid,2025-07-10T00:03:42,system,
111742,69125,packed,2025-11-17T03:21:49,user,
111743,35311,cancelled,2024-09-23T11:58:02,user,customer_request
111744,14341,paid,2024-02-23T23:38:45,warehouse,
111745,20460,shipped,2025-02-03T11:59:15,warehouse,
111746,6325,created,2024-05-04T15:40:14,payment_gateway,
111747,93147,packed,2024-11-09T21:28:42,user,
111748,70715,packed,2025-03-15T18:57:08,system,
111749,89331,delivered,2024-06-03T16:12:46,ops,
111750,74811,packed,2025-09-07T23:14:12,warehouse,
111751,46316,shipped,2024-11-27T05:43:49,user,
111752,1364,delivered,2026-01-02T06:31:55,user,
111753,80047,delivered,2025-01-28T11:01:30,payment_gateway,
111754,108359,paid,2025-08-04T14:45:58,user,
111755,13152,delivered,2024-11-15T05:12:50,ops,
111756,67590,packed,2024-05-01T04:50:45,system,
111757,59834,packed,2026-01-20T19:37:38,system,
111758,49699,cancelled,2024-11-10T16:57:52,ops,payment_failed
111759,100192,delivered,2024-09-10T06:11:10,system,
111760,113922,delivered,2024-06-23T05:17:40,payment_gateway,
111761,91871,delivered,2025-09-27T01:32:04,ops,
111762,19589,packed,2024-01-19T08:26:32,payment_gateway,
111763,69079,delivered,2024-12-19T09:26:17,ops,
111764,9173,paid,2024-10-01T02:10:05,ops,
111765,61463,cancelled,2025-10-09T23:23:16,payment_gateway,customer_request
111766,16825,delivered,2026-02-02T21:35:18,warehouse,
111767,67998,packed,2025-10-25T03:24:25,user,
111768,108736,created,2026-02-07T11:12:07,ops,
111769,69880,created,2024-10-21T18:05:24,warehouse,
111770,115674,created,2024-11-15T10:20:15,payment_gateway,
111771,64911,cancelled,2024-09-12T06:36:31,payment_gateway,customer_request
111772,78942,created,2025-11-02T16:35:27,payment_gateway,
111773,3926,packed,2024-09-18T20:46:29,payment_gateway,
111774,55505,refunded,2024-02-15T09:18:40,warehouse,return
111775,34482,created,2026-01-06T06:28:18,system,
111776,29691,paid,2024-02-04T17:02:26,user,
111777,118837,delivered,2024-06-21T19:39:26,system,
111778,13650,paid,2025-10-03T14:29:11,ops,
111779,4069,shipped,2025-08-09T15:08:17,warehouse,
111780,99375,packed,2025-06-26T18:34:50,ops,
111781,103851,delivered,2025-04-29T01:33:33,ops,
111782,47540,packed,2025-02-28T20:09:54,payment_gateway,
111783,34273,packed,2024-07-18T22:19:12,system,
111784,18104,shipped,2025-08-21T15:49:21,system,
111785,66374,paid,2024-02-03T06:25:19,warehouse,
111786,39832,paid,2024-09-07T10:54:21,system,
111787,79519,paid,2024-05-05T18:26:08,warehouse,
111788,114536,packed,2024-08-26T11:56:31,warehouse,
111789,25413,shipped,2025-01-07T07:27:42,payment_gateway,
111790,59320,cancelled,2024-05-02T22:37:16,payment_gateway,out_of_stock
111791,92428,packed,2024-07-06T04:21:49,ops,
111792,70840,paid,2025-07-09T18:42:04,system,
111793,88526,delivered,2024-03-08T23:22:04,system,
111794,50791,shipped,2024-10-16T10:02:16,user,
111795,116003,shipped,2024-04-17T16:51:59,ops,
111796,6378,paid,2026-01-05T09:42:45,warehouse,
111797,101771,paid,2025-07-09T11:23:02,payment_gateway,
111798,56402,packed,2025-03-30T00:11:19,warehouse,
111799,93103,created,2025-12-29T07:36:30,payment_gateway,
111800,87718,shipped,2025-05-18T03:24:55,ops,
111801,92609,shipped,2024-10-21T01:20:33,payment_gateway,
111802,112884,shipped,2024-12-27T04:26:02,payment_gateway,
111803,23617,paid,2024-05-23T11:39:18,system,
111804,7498,delivered,2024-03-25T01:13:59,payment_gateway,
111805,45221,shipped,2024-01-10T09:51:52,warehouse,
111806,105041,paid,2024-09-17T21:37:14,user,
111807,27451,packed,2024-07-08T20:14:16,ops,
111808,61944,paid,2025-10-25T11:59:06,payment_gateway,
111809,110500,packed,2025-05-26T00:50:07,user,
111810,114141,packed,2026-02-09T22:38:54,ops,
111811,16426,created,2024-06-21T11:29:53,user,
111812,95783,shipped,2025-11-23T18:38:43,user,
111813,75175,created,2024-08-21T16:45:45,payment_gateway,
111814,77646,delivered,2026-01-11T14:58:29,warehouse,
111815,89124,delivered,2025-07-21T06:55:34,user,
111816,11756,packed,2025-07-24T12:10:16,payment_gateway,
111817,17277,shipped,2024-09-15T15:51:40,warehouse,
111818,109033,paid,2024-11-25T05:06:41,warehouse,
111819,67376,shipped,2025-06-21T04:55:15,ops,
111820,17471,paid,2025-07-01T03:37:49,user,
111821,46488,cancelled,2025-03-23T12:05:07,ops,out_of_stock
111822,54346,created,2025-03-05T03:49:23,user,
111823,88915,delivered,2025-09-11T06:17:45,warehouse,
111824,21460,paid,2025-04-24T01:32:17,system,
111825,119804,packed,2024-08-09T13:33:20,warehouse,
111826,80570,delivered,2024-06-17T08:33:50,user,
111827,103982,delivered,2024-12-18T17:31:19,ops,
111828,34279,delivered,2025-04-30T14:15:01,ops,
111829,86991,delivered,2025-02-23T10:26:32,payment_gateway,
111830,46978,paid,2025-09-05T14:32:52,payment_gateway,
111831,14621,paid,2026-02-07T19:17:45,ops,
111832,111281,delivered,2025-10-19T07:04:38,user,
111833,86578,delivered,2024-01-21T18:44:55,system,
111834,42611,packed,2025-04-20T07:58:43,ops,
111835,41754,delivered,2024-09-20T10:34:25,warehouse,
111836,2103,paid,2024-07-11T00:33:32,user,
111837,15959,paid,2025-07-27T01:24:06,system,
111838,26786,shipped,2026-01-21T09:35:04,warehouse,
111839,45871,shipped,2024-02-20T12:37:22,warehouse,
111840,61251,paid,2025-07-31T09:48:40,system,
111841,43514,paid,2025-11-24T02:24:58,warehouse,
111842,84289,cancelled,2025-03-19T21:50:43,warehouse,fraud_check
111843,40573,created,2025-12-27T02:08:26,warehouse,
111844,57454,paid,2025-08-24T07:05:48,system,
111845,78792,packed,2024-09-11T20:03:32,warehouse,
111846,71222,packed,2025-03-17T22:29:16,system,
111847,36220,paid,2025-11-02T05:57:38,system,
111848,6679,paid,2024-11-24T17:27:03,warehouse,
111849,105286,delivered,2025-03-10T00:33:40,system,
111850,33445,shipped,2024-01-11T23:52:10,system,
111851,83460,created,2024-02-19T06:59:09,payment_gateway,
111852,68585,paid,2025-09-29T20:23:59,warehouse,
111853,2307,paid,2024-03-10T20:28:03,system,
111854,15030,created,2025-01-31T10:59:01,system,
111855,82464,packed,2024-04-16T04:04:10,user,
111856,77546,cancelled,2026-02-02T22:30:11,user,out_of_stock
111857,6552,packed,2024-11-12T17:10:33,warehouse,
111858,110018,created,2025-05-12T08:44:17,system,
111859,31189,paid,2025-11-05T17:20:55,system,
111860,55219,paid,2024-03-19T08:01:30,warehouse,
111861,65803,delivered,2024-07-08T07:49:04,ops,
111862,99303,packed,2025-06-15T11:32:13,ops,
111863,114924,shipped,2024-03-07T13:44:23,payment_gateway,
111864,57474,delivered,2024-08-15T16:22:22,warehouse,
111865,63165,delivered,2025-11-15T18:49:52,warehouse,
111866,107743,created,2025-09-23T00:38:48,user,
111867,15387,shipped,2025-07-29T23:15:39,user,
111868,21509,created,2024-08-26T01:18:15,system,
111869,95845,cancelled,2025-10-07T14:29:35,warehouse,fraud_check
111870,109586,packed,2024-11-25T02:11:21,system,
111871,95271,packed,2024-05-26T21:21:26,system,
111872,36798,shipped,2025-04-07T23:36:54,ops,
111873,88606,paid,2024-06-12T16:23:51,ops,
111874,94276,paid,2025-10-23T20:42:17,user,
111875,14388,shipped,2025-02-21T22:55:52,payment_gateway,
111876,92456,delivered,2024-05-26T05:22:51,payment_gateway,
111877,54116,cancelled,2024-07-02T09:29:22,user,fraud_check
111878,111981,shipped,2024-03-29T15:05:37,warehouse,
111879,90472,created,2024-05-20T06:38:29,payment_gateway,
111880,8045,shipped,2024-08-26T12:01:42,system,
111881,98059,delivered,2024-12-02T09:29:21,ops,
111882,25493,delivered,2025-08-23T19:26:46,system,
111883,82965,shipped,2024-04-08T09:22:59,ops,
111884,20905,shipped,2024-10-26T12:26:01,user,
111885,42834,packed,2024-08-18T08:08:22,system,
111886,6360,paid,2025-07-26T16:33:48,system,
111887,5713,cancelled,2024-05-15T17:11:37,ops,payment_failed
111888,96568,cancelled,2024-07-21T21:25:14,payment_gateway,out_of_stock
111889,26502,paid,2024-02-10T03:57:45,payment_gateway,
111890,116268,paid,2024-12-25T02:31:09,system,
111891,80388,delivered,2024-01-31T07:58:31,warehouse,
111892,109664,cancelled,2025-02-19T13:26:15,ops,customer_request
111893,78768,delivered,2024-02-24T15:23:11,payment_gateway,
111894,37513,shipped,2025-05-12T05:58:38,payment_gateway,
111895,37787,created,2024-07-26T07:15:00,warehouse,
111896,62226,delivered,2025-09-18T01:35:10,system,
111897,79383,cancelled,2025-03-19T13:17:16,ops,payment_failed
111898,40317,paid,2025-08-02T02:22:21,warehouse,
111899,72799,paid,2025-08-21T19:58:50,system,
111900,13479,cancelled,2025-01-02T17:12:52,user,payment_failed
111901,21324,delivered,2025-05-20T11:09:23,warehouse,
111902,23499,cancelled,2025-04-26T19:30:41,payment_gateway,payment_failed
111903,54428,shipped,2025-04-18T11:31:14,ops,
111904,84539,paid,2026-02-11T17:41:52,system,
111905,114823,delivered,2024-03-23T05:19:47,ops,
111906,68544,paid,2025-08-09T17:45:27,user,
111907,2543,created,2025-09-03T01:30:16,warehouse,
111908,115625,packed,2025-08-28T16:00:29,system,
111909,77111,paid,2025-10-14T04:09:43,ops,
111910,74174,cancelled,2024-06-12T06:42:56,ops,out_of_stock
111911,49586,shipped,2024-03-02T23:35:10,payment_gateway,
111912,18465,delivered,2025-05-02T15:34:25,ops,
111913,53852,shipped,2025-01-26T01:05:50,payment_gateway,
111914,38012,cancelled,2025-04-27T00:23:10,user,customer_request
111915,105792,paid,2025-06-06T04:19:14,user,
111916,54211,delivered,2025-02-25T22:31:36,user,
111917,50010,created,2025-04-05T23:14:44,system,
111918,52140,paid,2025-01-26T07:31:20,payment_gateway,
111919,51363,created,2024-08-05T15:39:35,payment_gateway,
111920,85268,cancelled,2024-06-30T09:36:10,payment_gateway,payment_failed
111921,80134,paid,2025-07-27T18:33:17,payment_gateway,
